alpha,macro_f1,is_degenerate_alpha
0.0,0.9236233575917141,False
0.05,0.9291428007110409,False
0.1,0.9394923258559622,False
0.15,0.9394923258559622,False
0.2,0.9343288731179615,False
0.25,0.9239332096474954,False
0.3,0.9239332096474954,False
0.35,0.9130684227593604,False
0.4,0.8640860873113014,False
0.45,0.8916190428236952,False
0.5,0.6689895470383276,True
0.55,0.9236233575917141,False
0.6,0.9650008536377163,False
0.65,0.9651063829787233,False
0.7,0.9701340326340326,False
0.75,0.9700467562828756,False
0.8,0.959937463357436,False
0.85,0.9446340445382897,False
0.9,0.9446340445382897,False
0.95,0.9394923258559622,False
1.0,0.9394923258559622,False
